datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1999-02-09,70115360000.0,-741482460027.2999,27.300000000000008,-671367100027.2999,-0.03353100612838833,-6713671.000273009,8303523.200182011
1999-02-10,56362880000.0,-741482460027.2999,27.300000000000008,-685119580027.2999,0.020484292422790373,-6851195.800273009,8441048.000182012
1999-02-11,56519680000.0,-741482460027.2999,27.300000000000008,-684962780027.2999,-0.00022886515663989027,-6849627.800273009,8439480.000182012
1999-02-12,42890400000.0,-741482460027.2999,27.300000000000008,-698592060027.2999,0.01989784028769681,-6985920.600273009,8575772.800182013
1999-02-16,30022720000.0,-741482460027.2999,27.300000000000008,-711459740027.2999,0.018419447824095103,-7114597.400273009,8704449.600182012
1999-02-17,29606080000.0,-741482460027.2999,27.300000000000008,-711876380027.2999,0.000585612897764376,-7118763.80027301,8708616.000182012
1999-02-18,50016960000.0,-741482460027.2999,27.300000000000008,-691465500027.2999,-0.02867194441711529,-6914655.00027301,8504507.200182013
1999-02-19,36169280000.0,-741482460027.2999,27.300000000000008,-705313180027.2999,0.02002656676212089,-7053131.8002730105,8642984.000182014
1999-02-22,29867040000.0,-741482460027.2999,27.300000000000008,-711615420027.2999,0.00893537818158463,-7116154.200273011,8706006.400182014
1999-02-23,32217920000.0,-741482460027.2999,27.300000000000008,-709264540027.2999,-0.0033035821510301044,-7092645.400273011,8682497.600182014
1999-02-24,21275520000.0,-741482460027.2999,27.300000000000008,-720206940027.2999,0.01542781202564969,-7202069.400273012,8791921.600182015
1999-02-25,26460000000.0,-741482460027.2999,27.300000000000008,-715022460027.2999,-0.00719859766944686,-7150224.600273012,8740076.800182015
1999-02-26,66725120000.0,-741482460027.2999,27.300000000000008,-674757340027.2999,-0.0563130842050229,-6747573.400273012,8337425.600182015
1999-03-01,48782720000.0,-741482460027.2999,27.300000000000008,-692699740027.2999,0.026590892659684284,-6926997.400273013,8516849.600182015
1999-03-02,68305440000.0,-741482460027.2999,27.300000000000008,-673177020027.2999,-0.028183524364005952,-6731770.200273013,8321622.400182016
1999-03-03,29335040000.0,-741482460027.2999,27.300000000000008,-712147420027.2999,0.05789027082121678,-7121474.200273015,8711326.400182018
1999-03-04,36727040000.0,-741482460027.2999,27.300000000000008,-704755420027.2999,-0.010379873312911347,-7047554.200273014,8637406.400182016
1999-03-05,46803680000.0,-741482460027.2999,27.300000000000008,-694678780027.2999,-0.014298066696116551,-6946787.800273014,8536640.000182018
1999-03-08,55067040000.0,-741482460027.2999,27.300000000000008,-686415420027.2999,-0.011895224436933693,-6864154.200273014,8454006.400182016
1999-03-09,31969280000.0,-741482460027.2999,27.300000000000008,-709513180027.2999,0.03364982680470874,-7095131.800273014,8684984.000182018
1999-03-10,54628000000.0,-741482460027.2999,27.300000000000008,-686854460027.2999,-0.031935587157278955,-6868544.600273014,8458396.800182017
1999-03-11,47365920000.0,-741482460027.2999,27.300000000000008,-694116540027.2999,0.01057295311107298,-6941165.400273014,8531017.600182017
1999-03-12,27139840000.0,-741482460027.2999,27.300000000000008,-714342620027.2999,0.029139314270201,-7143426.200273015,8733278.400182018
1999-03-15,35216160000.0,-741482460027.2999,27.300000000000008,-706266300027.2999,-0.011305947277360229,-7062663.000273014,8652515.200182017
1999-03-16,39982880000.0,-741482460027.2999,27.300000000000008,-701499580027.2999,-0.006749182284098376,-7014995.800273015,8604848.000182018
1999-03-17,36631840000.0,-741482460027.2999,27.300000000000008,-704850620027.2999,0.00477696650918813,-7048506.200273015,8638358.400182018
1999-03-18,22708000000.0,-741482460027.2999,27.300000000000008,-718774460027.2999,0.019754313331611595,-7187744.600273015,8777596.800182018
1999-03-19,53650240000.0,-741482460027.2999,27.300000000000008,-687832220027.2999,-0.04304860804156119,-6878322.200273014,8468174.400182016
1999-03-22,59361120000.0,-741482460027.2999,27.300000000000008,-682121340027.2999,-0.008302722428113807,-6821213.400273014,8411065.600182017
1999-03-23,41555360000.0,-741482460027.2999,27.300000000000008,-699927100027.2999,0.026103508210558735,-6999271.0002730135,8589123.200182017
1999-03-24,40015360000.0,-741482460027.2999,27.300000000000008,-701467100027.2999,0.002200229138062948,-7014671.0002730135,8604523.200182017
1999-03-25,39996320000.0,-741482460027.2999,27.300000000000008,-701486140027.2999,2.7143111913874307e-05,-7014861.400273013,8604713.600182015
1999-03-26,25383680000.0,-741482460027.2999,27.300000000000008,-716098780027.2999,0.02083097464966488,-7160987.800273012,8750840.000182016
1999-03-29,56887040000.0,-741482460027.2999,27.300000000000008,-684595420027.2999,-0.04399303682489031,-6845954.200273012,8435806.400182014
1999-03-30,55452320000.0,-741482460027.2999,27.300000000000008,-686030140027.2999,0.002095719541832075,-6860301.400273011,8450153.600182014
1999-03-31,42235200000.0,-741482460027.2999,27.300000000000008,-699247260027.2999,0.019266092302408167,-6992472.600273011,8582324.800182015
1999-04-01,26205760000.0,-741482460027.2999,27.300000000000008,-715276700027.2999,0.022923850998535444,-7152767.000273012,8742619.200182015
1999-04-05,46093600000.0,-741482460027.2999,27.300000000000008,-695388860027.2999,-0.027804400729453338,-6953888.600273011,8543740.800182015
1999-04-06,62858880000.0,-741482460027.2999,27.300000000000008,-678623580027.2999,-0.02410921566868618,-6786235.8002730105,8376088.000182014
1999-04-07,41181280000.0,-741482460027.2999,27.300000000000008,-700301180027.2999,0.031943481832930054,-7003011.8002730105,8592864.000182014
1999-04-08,29640800000.0,-741482460027.2999,27.300000000000008,-711841660027.2999,0.016479309658667285,-7118416.60027301,8708268.800182013
1999-04-09,26854240000.0,-741482460027.2999,27.300000000000008,-714628220027.2999,0.003914578418876324,-7146282.20027301,8736134.400182012
1999-04-12,39581920000.0,-741482460027.2999,27.300000000000008,-701900540027.2999,-0.017810211860250558,-7019005.40027301,8608857.600182014
1999-04-13,41238400000.0,-741482460027.2999,27.300000000000008,-700244060027.2999,-0.002359992485453266,-7002440.60027301,8592292.800182013
1999-04-14,68102720000.0,-741482460027.2999,27.300000000000008,-673379740027.2999,-0.03836422403776285,-6733797.40027301,8323649.600182014
1999-04-15,173447680000.0,-741482460027.2999,27.300000000000008,-568034780027.2999,-0.15644212876931696,-5680347.800273008,7270200.00018201
1999-04-16,50221920000.0,-741482460027.2999,27.300000000000008,-691260540027.2999,0.21693347719672684,-6912605.40027301,8502457.600182014
1999-04-19,92181600000.0,-741482460027.2999,27.300000000000008,-649300860027.2999,-0.06070023901312649,-6493008.600273009,8082860.800182013
1999-04-20,52385760000.0,-741482460027.2999,27.300000000000008,-689096700027.2999,0.0612902930674184,-6890967.000273011,8480819.200182013
1999-04-21,35140000000.0,-741482460027.2999,27.300000000000008,-706342460027.2999,0.025026618179011306,-7063424.60027301,8653276.800182013
1999-04-22,74017440000.0,-741482460027.2999,27.300000000000008,-667465020027.2999,-0.05504049692623236,-6674650.20027301,8264502.4001820125
1999-04-23,104684160000.0,-741482460027.2999,27.300000000000008,-636798300027.2999,-0.045945059411121925,-6367983.00027301,7957835.200182013
1999-04-26,92793120000.0,-741482460027.2999,27.300000000000008,-648689340027.2999,0.01867316542693387,-6486893.40027301,8076745.600182014
1999-04-27,210604800000.0,-741482460027.2999,27.300000000000008,-530877660027.2999,-0.18161494683270407,-5308776.600273008,6898628.800182011
1999-04-28,95499040000.0,-741482460027.2999,27.300000000000008,-645983420027.2999,0.2168216307954658,-6459834.200273011,8049686.400182014
1999-04-29,78930880000.0,-741482460027.2999,27.300000000000008,-662551580027.2999,0.025647964771758014,-6625515.8002730105,8215368.000182014
1999-04-30,147232960000.0,-741482460027.2999,27.300000000000008,-594249500027.2999,-0.10308945304633588,-5942495.00027301,7532347.200182013
1999-05-03,147043680000.0,-741482460027.2999,27.300000000000008,-594438780027.2999,0.0003185194097619082,-5944387.80027301,7534240.000182012
1999-05-04,81123840000.0,-741482460027.2999,27.300000000000008,-660358620027.2999,0.11089424548810989,-6603586.20027301,8193438.4001820125
1999-05-05,57929760000.0,-741482460027.2999,27.300000000000008,-683552700027.2999,0.03512346064179672,-6835527.000273011,8425379.200182013
1999-05-06,43314880000.0,-741482460027.2999,27.300000000000008,-698167580027.2999,0.0213807655202245,-6981675.800273011,8571528.000182014
1999-05-07,43471680000.0,-741482460027.2999,27.300000000000008,-698010780027.2999,-0.00022458791339730055,-6980107.800273011,8569960.000182014
1999-05-10,39299680000.0,-741482460027.2999,27.300000000000008,-702182780027.2999,0.005976985054352291,-7021827.800273011,8611680.000182014
1999-05-11,45859520000.0,-741482460027.2999,27.300000000000008,-695622940027.2999,-0.009342069026165745,-6956229.400273011,8546081.600182014
1999-05-12,39512480000.0,-741482460027.2999,27.300000000000008,-701969980027.2999,0.009124253434987128,-7019699.8002730105,8609552.000182014
1999-05-13,29552320000.0,-741482460027.2999,27.300000000000008,-711930140027.2999,0.014188868873869387,-7119301.400273011,8709153.600182014
1999-05-14,22663200000.0,-741482460027.2999,27.300000000000008,-718819260027.2999,0.009676679792958165,-7188192.600273011,8778044.800182015
1999-05-17,21076160000.0,-741482460027.2999,27.300000000000008,-720406300027.2999,0.00220784290050835,-7204063.000273011,8793915.200182013
1999-05-18,41837600000.0,-741482460027.2999,27.300000000000008,-699644860027.2999,-0.028819070570611616,-6996448.60027301,8586300.800182013
1999-05-19,29827840000.0,-741482460027.2999,27.300000000000008,-711654620027.2999,0.017165508797608142,-7116546.20027301,8706398.400182012
1999-05-20,41771520000.0,-741482460027.2999,27.300000000000008,-699710940027.2999,-0.01678297261604489,-6997109.40027301,8586961.600182014
1999-05-21,46318720000.0,-741482460027.2999,27.300000000000008,-695163740027.2999,-0.006498683584713727,-6951637.40027301,8541489.600182014
1999-05-24,26092640000.0,-741482460027.2999,27.300000000000008,-715389820027.2999,0.0290954185832617,-7153898.200273011,8743750.400182014
1999-05-25,36650880000.0,-741482460027.2999,27.300000000000008,-704831580027.2999,-0.014758722733288376,-7048315.8002730105,8638168.000182014
1999-05-26,43755040000.0,-741482460027.2999,27.300000000000008,-697727420027.2999,-0.010079230558490027,-6977274.200273011,8567126.400182014
1999-05-27,33676160000.0,-741482460027.2999,27.300000000000008,-707806300027.2999,0.014445297276127755,-7078063.000273011,8667915.200182013
1999-05-28,20112960000.0,-741482460027.2999,27.300000000000008,-721369500027.2999,0.019162304714548162,-7213695.000273011,8803547.200182013
1999-06-01,46102560000.0,-741482460027.2999,27.300000000000008,-695379900027.2999,-0.03602813814420547,-6953799.000273011,8543651.200182013
1999-06-02,52105760000.0,-741482460027.2999,27.300000000000008,-689376700027.2999,-0.008632978893644117,-6893767.000273011,8483619.200182013
1999-06-03,48851040000.0,-741482460027.2999,27.300000000000008,-692631420027.2999,0.004721250369893681,-6926314.200273011,8516166.400182014
1999-06-04,36868160000.0,-741482460027.2999,27.300000000000008,-704614300027.2999,0.017300514607794915,-7046143.000273012,8635995.200182015
1999-06-07,41828640000.0,-741482460027.2999,27.300000000000008,-699653820027.2999,-0.0070399933691494,-6996538.200273011,8586390.400182014
1999-06-08,31365600000.0,-741482460027.2999,27.300000000000008,-710116860027.2999,0.014954595687895589,-7101168.60027301,8691020.800182013
1999-06-09,35378560000.0,-741482460027.2999,27.300000000000008,-706103900027.2999,-0.005651126210192703,-7061039.00027301,8650891.200182013
1999-06-10,31704960000.0,-741482460027.2999,27.300000000000008,-709777500027.2999,0.005202633776499432,-7097775.00027301,8687627.200182013
1999-06-11,18504640000.0,-741482460027.2999,27.300000000000008,-722977820027.2999,0.018597828191922572,-7229778.20027301,8819630.400182012
1999-06-14,15708000000.0,-741482460027.2999,27.300000000000008,-725774460027.2999,0.0038682237857510238,-7257744.60027301,8847596.800182013
1999-06-15,13039040000.0,-741482460027.2999,27.300000000000008,-728443420027.2999,0.0036773958674429785,-7284434.200273011,8874286.400182014
1999-06-16,22501920000.0,-741482460027.2999,27.300000000000008,-718980540027.2999,-0.012990549080181601,-7189805.400273011,8779657.600182014
1999-06-17,22440320000.0,-741482460027.2999,27.300000000000008,-719042140027.2999,8.567686685601039e-05,-7190421.400273011,8780273.600182014
1999-06-18,20806240000.0,-741482460027.2999,27.300000000000008,-720676220027.2999,0.0022725789060680235,-7206762.200273012,8796614.400182014
1999-06-21,13515040000.0,-741482460027.2999,27.300000000000008,-727967420027.2999,0.010117164681420654,-7279674.200273011,8869526.400182014
1999-06-22,15107680000.0,-741482460027.2999,27.300000000000008,-726374780027.2999,-0.002187790217232921,-7263747.8002730105,8853600.000182014
1999-06-23,53149600000.0,-741482460027.2999,27.300000000000008,-688332860027.2999,-0.052372302902050416,-6883328.60027301,8473180.800182013
1999-06-24,43336160000.0,-741482460027.2999,27.300000000000008,-698146300027.2999,0.014256823362480242,-6981463.000273011,8571315.200182013
1999-06-25,29413440000.0,-741482460027.2999,27.300000000000008,-712069020027.2999,0.019942410350746842,-7120690.200273011,8710542.400182014
1999-06-28,27769280000.0,-741482460027.2999,27.300000000000008,-713713180027.2999,0.002308989653751592,-7137131.800273011,8726984.000182014
1999-06-29,38038560000.0,-741482460027.2999,27.300000000000008,-703443900027.2999,-0.01438852509296129,-7034439.000273012,8624291.200182015
1999-06-30,34326880000.0,-741482460027.2999,27.300000000000008,-707155580027.2999,0.005276440665497262,-7071555.800273012,8661408.000182016
1999-07-01,14921760000.0,-741482460027.2999,27.300000000000008,-726560700027.2999,0.027441090119448397,-7265607.000273013,8855459.200182015
1999-07-02,12368160000.0,-741482460027.2999,27.300000000000008,-729114300027.2999,0.0035146409651720667,-7291143.000273013,8880995.200182015
1999-07-06,45381280000.0,-741482460027.2999,27.300000000000008,-696101180027.2999,-0.04527838776274706,-6961011.800273012,8550864.000182016
1999-07-07,109915680000.0,-741482460027.2999,27.300000000000008,-631566780027.2999,-0.0927083617319383,-6315667.8002730105,7905520.000182014
1999-07-08,162504160000.0,-741482460027.2999,27.300000000000008,-578978300027.2999,-0.0832666974626608,-5789783.00027301,7379635.200182013
1999-07-09,60869760000.0,-741482460027.2999,27.300000000000008,-680612700027.2999,0.17554094859031455,-6806127.000273012,8395979.200182015
1999-07-12,30391200000.0,-741482460027.2999,27.300000000000008,-711091260027.2999,0.04478106270831783,-7110912.600273012,8700764.800182015
1999-07-13,28325920000.0,-741482460027.2999,27.300000000000008,-713156540027.2999,0.002904381077501572,-7131565.400273013,8721417.600182015
1999-07-14,62455680000.0,-741482460027.2999,27.300000000000008,-679026780027.2999,-0.04785731895369494,-6790267.800273012,8380120.000182016
1999-07-15,169180480000.0,-741482460027.2999,27.300000000000008,-572301980027.2999,-0.15717318247110845,-5723019.80027301,7312872.000182012
1999-07-16,41149920000.0,-741482460027.2999,27.300000000000008,-700332540027.2999,0.22371154472310706,-7003325.400273012,8593177.600182015
1999-07-19,56129920000.0,-741482460027.2999,27.300000000000008,-685352540027.2999,-0.02138983860355259,-6853525.400273012,8443377.600182015
1999-07-20,44207520000.0,-741482460027.2999,27.300000000000008,-697274940027.2999,0.017396010525510208,-6972749.400273013,8562601.600182015
1999-07-21,71816640000.0,-741482460027.2999,27.300000000000008,-669665820027.2999,-0.039595743967105745,-6696658.200273013,8286510.400182016
1999-07-22,40672800000.0,-741482460027.2999,27.300000000000008,-700809660027.2999,0.04650653963305218,-7008096.600273013,8597948.800182017
1999-07-23,22905120000.0,-741482460027.2999,27.300000000000008,-718577340027.2999,0.025353075183506935,-7185773.400273014,8775625.600182017
1999-07-26,35118720000.0,-741482460027.2999,27.300000000000008,-706363740027.2999,-0.01699691782590307,-7063637.400273013,8653489.600182015
1999-07-27,39590880000.0,-741482460027.2999,27.300000000000008,-701891580027.2999,-0.006331242314090435,-7018915.800273012,8608768.000182016
1999-07-28,32891040000.0,-741482460027.2999,27.300000000000008,-708591420027.2999,0.009545405858465195,-7085914.200273013,8675766.400182016
1999-07-29,27547520000.0,-741482460027.2999,27.300000000000008,-713934940027.2999,0.007541045303362637,-7139349.400273012,8729201.600182015
1999-07-30,38314080000.0,-741482460027.2999,27.300000000000008,-703168380027.2999,-0.015080589835802516,-7031683.800273012,8621536.000182016
1999-08-02,36244320000.0,-741482460027.2999,27.300000000000008,-705238140027.2999,0.0029434770657912335,-7052381.400273012,8642233.600182015
1999-08-03,36837920000.0,-741482460027.2999,27.300000000000008,-704644540027.2999,-0.0008417014995488747,-7046445.400273012,8636297.600182015
1999-08-04,37142560000.0,-741482460027.2999,27.300000000000008,-704339900027.2999,-0.0004323314560674696,-7043399.000273012,8633251.200182015
1999-08-05,32253760000.0,-741482460027.2999,27.300000000000008,-709228700027.2999,0.006940966995921283,-7092287.000273012,8682139.200182015
1999-08-06,43555680000.0,-741482460027.2999,27.300000000000008,-697926780027.2999,-0.015935508531401688,-6979267.800273011,8569120.000182014
1999-08-09,23328480000.0,-741482460027.2999,27.300000000000008,-718153980027.2999,0.028981836746841516,-7181539.800273011,8771392.000182014
1999-08-10,41622560000.0,-741482460027.2999,27.300000000000008,-699859900027.2999,-0.025473757033699918,-6998599.000273011,8588451.200182013
1999-08-11,85033760000.0,-741482460027.2999,27.300000000000008,-656448700027.2999,-0.06202841454169128,-6564487.000273011,8154339.200182013
1999-08-12,66610880000.0,-741482460027.2999,27.300000000000008,-674871580027.2999,0.028064462614114216,-6748715.800273011,8338568.000182014
1999-08-13,29843520000.0,-741482460027.2999,27.300000000000008,-711638940027.2999,0.054480527982097904,-7116389.400273011,8706241.600182014
1999-08-16,27693120000.0,-741482460027.2999,27.300000000000008,-713789340027.2999,0.00302175707236807,-7137893.400273011,8727745.600182014
1999-08-17,32093600000.0,-741482460027.2999,27.300000000000008,-709388860027.2999,-0.006164956175769842,-7093888.600273011,8683740.800182015
1999-08-18,46857440000.0,-741482460027.2999,27.300000000000008,-694625020027.2999,-0.020812055040491995,-6946250.200273011,8536102.400182014
1999-08-19,55002080000.0,-741482460027.2999,27.300000000000008,-686480380027.2999,-0.011725232701349952,-6864803.800273011,8454656.000182014
1999-08-20,32794720000.0,-741482460027.2999,27.300000000000008,-708687740027.2999,0.032349591694254665,-7086877.400273011,8676729.600182014
1999-08-23,35556640000.0,-741482460027.2999,27.300000000000008,-705925820027.2999,-0.003897231240226673,-7059258.200273011,8649110.400182014
1999-08-24,50226400000.0,-741482460027.2999,27.300000000000008,-691256060027.2999,-0.020780880347219366,-6912560.60027301,8502412.800182013
1999-08-25,29516480000.0,-741482460027.2999,27.300000000000008,-711965980027.2999,0.029959838614915135,-7119659.8002730105,8709512.000182014
1999-08-26,40448800000.0,-741482460027.2999,27.300000000000008,-701033660027.2999,-0.015355115703113764,-7010336.60027301,8600188.800182013
1999-08-27,44683520000.0,-741482460027.2999,27.300000000000008,-696798940027.2999,-0.0060406799865145855,-6967989.40027301,8557841.600182014
1999-08-30,33659360000.0,-741482460027.2999,27.300000000000008,-707823100027.2999,0.015821149210657692,-7078231.000273011,8668083.200182013
1999-08-31,63454720000.0,-741482460027.2999,27.300000000000008,-678027740027.2999,-0.042094359450618124,-6780277.40027301,8370129.600182014
1999-09-01,78862560000.0,-741482460027.2999,27.300000000000008,-662619900027.2999,-0.0227244979672655,-6626199.00027301,8216051.200182013
1999-09-02,89514880000.0,-741482460027.2999,27.300000000000008,-651967580027.2999,-0.016076064119959432,-6519675.80027301,8109528.000182012
1999-09-03,163526720000.0,-741482460027.2999,27.300000000000008,-577955740027.2999,-0.11352073671654184,-5779557.400273008,7369409.600182012
1999-09-07,98479360000.0,-741482460027.2999,27.300000000000008,-643003100027.2999,0.11254730335739449,-6430031.000273009,8019883.200182011
1999-09-08,76220480000.0,-741482460027.2999,27.300000000000008,-665261980027.2999,0.03461706483072158,-6652619.800273009,8242472.000182012
1999-09-09,53408320000.0,-741482460027.2999,27.300000000000008,-688074140027.2999,0.03429049109204141,-6880741.400273008,8470593.600182012
1999-09-10,45876320000.0,-741482460027.2999,27.300000000000008,-695606140027.2999,0.010946494806070017,-6956061.400273007,8545913.60018201
1999-09-13,25200000000.0,-741482460027.2999,27.300000000000008,-716282460027.2999,0.029724176959088577,-7162824.6002730075,8752676.800182011
1999-09-14,38829280000.0,-741482460027.2999,27.300000000000008,-702653180027.2999,-0.019027800847560283,-7026531.800273007,8616384.00018201
1999-09-15,35957600000.0,-741482460027.2999,27.300000000000008,-705524860027.2999,0.004086909561682228,-7055248.600273007,8645100.80018201
1999-09-16,44188480000.0,-741482460027.2999,27.300000000000008,-697293980027.2999,-0.01166632172207438,-6972939.800273007,8562792.00018201
1999-09-17,27727840000.0,-741482460027.2999,27.300000000000008,-713754620027.2999,0.02360645648963655,-7137546.200273006,8727398.400182009
1999-09-20,0.0,-713754620028.6,28.60000000000001,-713754620028.6,1.821431894200032e-12,-7137546.200286007,8727398.40019501
1999-09-21,0.0,-713754620028.6,28.60000000000001,-713754620028.6,0.0,-7137546.200286007,8727398.40019501
1999-09-22,112316960000.0,-1049510460029.8999,29.90000000000001,-937193500029.8999,0.31304719259448976,-9371935.000299009,10961787.200208012
1999-09-23,0.0,-937193500031.2,31.20000000000001,-937193500031.2,1.3871126469666706e-12,-9371935.000312008,10961787.200221011
1999-09-24,0.0,-937193500031.2,31.20000000000001,-937193500031.2,0.0,-9371935.000312008,10961787.200221011
1999-09-27,0.0,-937193500031.2,31.20000000000001,-937193500031.2,0.0,-9371935.000312008,10961787.200221011
1999-09-28,0.0,-937193500031.2,31.20000000000001,-937193500031.2,0.0,-9371935.000312008,10961787.200221011
1999-09-29,65728320000.0,-1078689820032.5,32.50000000000001,-1012961500032.5,0.08084563113036713,-10129615.00032501,11719467.200234013
1999-09-30,90808480000.0,-1078689820032.5,32.50000000000001,-987881340032.5,-0.024759243070141657,-9878813.40032501,11468665.600234013
1999-10-01,61479040000.0,-1078689820032.5,32.50000000000001,-1017210780032.5,0.029689233728248166,-10172107.800325008,11761960.000234012
1999-10-04,45935680000.0,-1078689820032.5,32.50000000000001,-1032754140032.5,0.015280372863825997,-10327541.400325008,11917393.600234011
1999-10-05,81420640000.0,-1078689820032.5,32.50000000000001,-997269180032.5,-0.03435954272609676,-9972691.800325008,11562544.000234012
1999-10-06,80427200000.0,-1078689820032.5,32.50000000000001,-998262620032.5,0.0009961603345323145,-9982626.200325007,11572478.40023401
1999-10-07,60588640000.0,-1078689820032.5,32.50000000000001,-1018101180032.5,0.019873087103425835,-10181011.800325006,11770864.00023401
1999-10-08,38280480000.0,-1078689820032.5,32.50000000000001,-1040409340032.5,0.021911535353772882,-10404093.400325006,11993945.60023401
1999-10-11,26312160000.0,-1078689820032.5,32.50000000000001,-1052377660032.5,0.01150347227719628,-10523776.600325005,12113628.800234009
1999-10-12,56375200000.0,-1078689820032.5,32.50000000000001,-1022314620032.5,-0.02856677896323989,-10223146.200325005,11812998.400234008
1999-10-13,63673120000.0,-1078689820032.5,32.50000000000001,-1015016700032.5,-0.007138624310946473,-10150167.000325006,11740019.200234009
1999-10-14,189880320000.0,-1078689820032.5,32.50000000000001,-888809500032.5,-0.12434002317002169,-8888095.000325006,10477947.200234009
1999-10-15,117317760000.0,-1078689820032.5,32.50000000000001,-961372060032.5,0.08164017148483071,-9613720.600325005,11203572.800234009
1999-10-18,77640640000.0,-1078689820032.5,32.50000000000001,-1001049180032.5,0.04127134711888614,-10010491.800325004,11600344.000234008
1999-10-19,102258240000.0,-1078689820032.5,32.50000000000001,-976431580032.5,-0.02459179877576123,-9764315.800325004,11354168.000234008
1999-10-20,108140480000.0,-1078689820032.5,32.50000000000001,-970549340032.5,-0.006024221379448025,-9705493.400325004,11295345.600234007
1999-10-21,79345280000.0,-1078689820032.5,32.50000000000001,-999344540032.5,0.029668970769724856,-9993445.400325004,11583297.600234007
1999-10-22,41950720000.0,-1078689820032.5,32.50000000000001,-1036739100032.5,0.03741908671336103,-10367391.000325004,11957243.200234007
1999-10-25,32659200000.0,-1078689820032.5,32.50000000000001,-1046030620032.5,0.008962254823521976,-10460306.200325005,12050158.400234008
1999-10-26,36143520000.0,-1078689820032.5,32.50000000000001,-1042546300032.5,-0.003330992356506468,-10425463.000325006,12015315.200234009
1999-10-27,44307200000.0,-1078689820032.5,32.50000000000001,-1034382620032.5,-0.007830520332521962,-10343826.200325005,11933678.400234008
1999-10-28,50408960000.0,-1078689820032.5,32.50000000000001,-1028280860032.5,-0.005898939021044547,-10282808.600325005,11872660.800234009
1999-10-29,52305120000.0,-1078689820032.5,32.50000000000001,-1026384700032.5,-0.0018440098164815844,-10263847.000325004,11853699.200234007
1999-11-01,27857760000.0,-1078689820032.5,32.50000000000001,-1050832060032.5,0.023818905327822826,-10508320.600325003,12098172.800234007
1999-11-02,39923520000.0,-1078689820032.5,32.50000000000001,-1038766300032.5,-0.011482101145283696,-10387663.000325004,11977515.200234007
1999-11-03,32846240000.0,-1078689820032.5,32.50000000000001,-1045843580032.5,0.006813159032766691,-10458435.800325004,12048288.000234008
1999-11-04,37908640000.0,-1078689820032.5,32.50000000000001,-1040781180032.5,-0.004840494407244655,-10407811.800325004,11997664.000234008
1999-11-05,41680800000.0,-1078689820032.5,32.50000000000001,-1037009020032.5,-0.003624354544806585,-10370090.200325005,11959942.400234008
1999-11-08,95092480000.0,-1078689820032.5,32.50000000000001,-983597340032.5,-0.051505511493358136,-9835973.400325004,11425825.600234007
1999-11-09,80917760000.0,-1078689820032.5,32.50000000000001,-997772060032.5,0.01441110037927884,-9977720.600325005,11567572.800234009
1999-11-10,57789760000.0,-1078689820032.5,32.50000000000001,-1020900060032.5,0.023179642852743987,-10209000.600325005,11798852.800234009
1999-11-11,26987520000.0,-1078689820032.5,32.50000000000001,-1051702300032.5,0.03017165068931371,-10517023.000325006,12106875.200234009
1999-11-12,27905920000.0,-1078689820032.5,32.50000000000001,-1050783900032.5,-0.0008732509189830484,-10507839.000325006,12097691.200234009
1999-11-15,25990720000.0,-1078689820032.5,32.50000000000001,-1052699100032.5,0.0018226392695404048,-10526991.000325006,12116843.200234009
1999-11-16,23385600000.0,-1078689820032.5,32.50000000000001,-1055304220032.5,0.002474705259954746,-10553042.200325007,12142894.40023401
1999-11-17,36457120000.0,-1078689820032.5,32.50000000000001,-1042232700032.5,-0.012386494578404572,-10422327.000325006,12012179.200234009
1999-11-18,36478400000.0,-1078689820032.5,32.50000000000001,-1042211420032.5,-2.041770518168562e-05,-10422114.200325007,12011966.40023401
1999-11-19,31251360000.0,-1078689820032.5,32.50000000000001,-1047438460032.5,0.0050153355639079855,-10474384.600325007,12064236.80023401
1999-11-22,20236160000.0,-1078689820032.5,32.50000000000001,-1058453660032.5,0.010516321884588953,-10584536.600325007,12174388.80023401
1999-11-23,54331200000.0,-1078689820032.5,32.50000000000001,-1024358620032.5,-0.03221212348488933,-10243586.200325007,11833438.40023401
1999-11-24,21510720000.0,-1078689820032.5,32.50000000000001,-1057179100032.5,0.03204002910519632,-10571791.000325007,12161643.20023401
1999-11-26,13207040000.0,-1078689820032.5,32.50000000000001,-1065482780032.5,0.007854563148046223,-10654827.800325006,12244680.00023401
1999-11-29,46416160000.0,-1078689820032.5,32.50000000000001,-1032273660032.5,-0.03116814332652751,-10322736.600325007,11912588.80023401
1999-11-30,84318080000.0,-1078689820032.5,32.50000000000001,-994371740032.5,-0.03671693027487177,-9943717.400325008,11533569.600234011
1999-12-01,61856480000.0,-1078689820032.5,32.50000000000001,-1016833340032.5,0.022588735274461813,-10168333.40032501,11758185.600234013
1999-12-02,56735840000.0,-1078689820032.5,32.50000000000001,-1021953980032.5,0.005035869496407663,-10219539.80032501,11809392.000234013
1999-12-03,64792000000.0,-1078689820032.5,32.50000000000001,-1013897820032.5,-0.007883094696439996,-10138978.20032501,11728830.400234014
1999-12-06,46678240000.0,-1078689820032.5,32.50000000000001,-1032011580032.5,0.01786546892804175,-10320115.80032501,11909968.000234013
1999-12-07,44502080000.0,-1078689820032.5,32.50000000000001,-1034187740032.5,0.002108658509366146,-10341877.40032501,11931729.600234013
